titulo,precio,link,marca,imagen,empresa,fecha,id
iPhone 14 Pro 1 TB Negro Espacial,8599000,https://www.ktronix.com/iphone-14-pro-1tb-negroespacial/p/194253488491,iPhone,https://www.ktronix.com/_ui/responsive/theme-ktronix/images/missing_product_EN_300x300.jpg,Ktronix,2023-10-28 20:40:23.774478,194253488491
iPhone 14 Pro 512 GB Morado Oscuro,7399000,https://www.ktronix.com/iphone-14-pro-512gb-moradooscuro/p/194253488484,iPhone,https://www.ktronix.com/_ui/responsive/theme-ktronix/images/missing_product_EN_300x300.jpg,Ktronix,2023-10-28 20:40:23.774478,194253488484
Iphone 14 Pro Max 128Gb 5G Negro,5859900,https://exitocol.vtexassets.com/arquivos/ids/15562745-500-auto?v=638043813455730000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/iphone-14-pro-max-128gb-5g-negro-102378158-mp/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 128 GB Medianoche,4889900,https://exitocol.vtexassets.com/arquivos/ids/19708177-500-auto?v=638304163880600000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mpuf3bea-128-gb-medianoche-3103350/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 128 GB Azul,4889900,https://exitocol.vtexassets.com/arquivos/ids/19707953-500-auto?v=638304159981700000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mpvn3bea-128-gb-azul-3103354/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro Max 128 GB Morado,6859900,https://exitocol.vtexassets.com/arquivos/ids/19715930-500-auto?v=638306373877570000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq9t3bea-128-gb-morado-3103338/p,Exito,2023-10-28 20:41:05.259697,
Apple Iphone 14 Pro Max 128Gb Space Black (Nuevo),6099900,https://exitocol.vtexassets.com/arquivos/ids/16304461-500-auto?v=638098326936600000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/apple-iphone-14-pro-max-128gb-space-black-nuevo-102440347-mp/p,Exito,2023-10-28 20:41:05.259697,
Apple Iphone 14 Pro 256Gb Deep Purple (Nuevo),5999900,https://exitocol.vtexassets.com/arquivos/ids/16313889-500-auto?v=638098512283130000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/apple-iphone-14-pro-256gb-deep-purple-nuevo-102440428-mp/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro Max 256 GB Morado,7460900,https://exitocol.vtexassets.com/arquivos/ids/19708153-500-auto?v=638304163447230000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq9x3bea-256-gb-morado-3103361/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 128 GB Blanco,4889900,https://exitocol.vtexassets.com/arquivos/ids/19708025-500-auto?v=638304161013370000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mpur3bea-128-gb-blanco-3103363/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro 512 GB Morado,8025900,https://exitocol.vtexassets.com/arquivos/ids/19715922-500-auto?v=638306373734700000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq293bea-512-gb-morado-3103343/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro Max 256 GB Negro,7460900,https://exitocol.vtexassets.com/arquivos/ids/19707977-500-auto?v=638304160284070000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq9u3bea-256-gb-negro-3103335/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Plus 128 GB Purpura,5619900,https://exitocol.vtexassets.com/arquivos/ids/19708033-500-auto?v=638304161211500000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq503bea-128-gb-purpura-3103333/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro Max 1 TB Negro,9935900,https://exitocol.vtexassets.com/arquivos/ids/19708009-500-auto?v=638304160753470000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mqc23bea-1-tb-negro-3103348/p,Exito,2023-10-28 20:41:05.259697,
iPhone 11 128Gb Blanco Reacondicionado + 14 Meses Garantia +,1999898,https://exitocol.vtexassets.com/arquivos/ids/20074612-500-auto?v=638340142966530000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/iphone-11-128gb-blanco-reacondicionado-14-meses-garantia--102825285/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Plus 128 GB Medianoche,5619900,https://exitocol.vtexassets.com/arquivos/ids/19708097-500-auto?v=638304162532330000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mq4x3bea-128-gb-medianoche-3103346/p,Exito,2023-10-28 20:41:05.259697,
Iphone 14 Pro Max 128GB Gris Reacondicionado12 MESES GARANTIA,7399900,https://exitocol.vtexassets.com/arquivos/ids/19564392-500-auto?v=638288274512830000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/iphone-14-pro-max-128gb-gris-reacondicionado12-meses-garantia-102823055/p,Exito,2023-10-28 20:41:05.259697,
IPHONE 14 PRO MAX 128GB SPACE BLACK NUEVO,7999000,https://exitocol.vtexassets.com/arquivos/ids/19737602-500-auto?v=638308455463630000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/iphone-14-pro-max-128gb-space-black-nuevo-102826614/p,Exito,2023-10-28 20:41:05.259697,
iPhone 14 Pro 128 GB Negro,6179900,https://exitocol.vtexassets.com/arquivos/ids/19708145-500-auto?v=638304163276370000&width=500&height=auto&aspect=true,iPhone,https://tienda.exito.com/celular-apple-mpxv3bea-128-gb-negro-3103340/p,Exito,2023-10-28 20:41:05.259697,
